clean_text,label
படிக்கிறது திருவாய் மொழி இடிக்கிறது பெருமல் கோயில்,0
வஞ்சகம் வாழ்வை கெடுக்கும்,0
நேசிப்பவர்கள் எல்லாம் நம்மோடு நிலைத்திருக்க முடியாது,0
பல மரம் சேர்ந்து நின்றால்தான் அதி தமிழில் தோப்பு என்பார்கள்,0
வீண் சண்டை என்றும் இருத்தரப்பினருக்கும் தீமையாகும்,0
செய்வதற்கு என்ற தருமத்தை செய்யாமல் இருத்தல் கூடாது,0
காலத்தில் செய்வதை தல்லிப் போட வேண்டாம்,0
பந்திக்கு முந்து படைக்கு பிந்து,0
உளர்ந்த இலையை சருகு என்பர்,0
நருக்குக் கொண்டாட்டம் நண்டுக்குத் தின்டாட்டம்,0
இலமையில் சோம்பல் முதுமையில் வருத்தம்,0
கீழே விலாமல் இருப்பதில் பெருமை இல்லை,0
குலம் குப்பையிலே பணம் பந்தீயிலே,0
வாழ்கிறதும் கிடைகிறதும் வாயினால்தான்,0
உளரந்த இளையை சருகு என்பார்,0
கால நேரம் பாராது உளைத்தால் வாழ்வு பிரகாசிக்கும்,0
நல்ல மாட்டியருக்கு ஒரு சூடு நல்ல மனிதனுக்கு ஒரு வார்த்தை,0
நல்ல மாட்டருக்கு ஒரு சூடு நல்ல மனிதனுக்கு ஒரு வாத்தை,0
உர்பகர் செய்யும் பிர்பகல் விழையும்,0
பயமுருத்தலைவிட நயவஞ்சுகம் பலமானது,0
சாதுமி இரண்டால் காடு கொள்ளாது,0
அறிவை வளர்த்துக்கொண்டால் எல்லா விதமான பயங்களும் ஆகந்து விடும்,0
கோபம் என்பது தர்காளிகமான ஒரு பைத்தியக்காரத்தனம்,0
மடியிலே கணம் இருந்தால்தான் வழியிலே பயம் இருக்கும்,0
பதறாத காரியம் சுதராது,0
யானைக்கு ஒரு காலம் வந்தால் புணைக்கு ஒரு காலம் வரும்,0
பெற்றோர்களின் வாழ்க்கை என்பது குழந்தைகளின் பாட புத்தகம் ஆகும்,0
உக்கமின்று உயிர் வாழ்வதை இழுவு தருவதாகும்,0
கோழைகளுக்குக் கையில் வாழிருந்தும் பயனில்லை,0
சிறுக்கு இல்லாமல் அடக்கமாக வாழ்வது எல்லோருக்குமே நல்லது தான்,0
நாயைக் கண்டால் கல்லை காணும் கல்லைக் கண்டால் நாயைக் காணும்,0
ஒருவரை வாழ்க்கைக்கு ஒளித்தருவது ஊக்கமே ஆகும்,0
போதுமென்ற மனமே பொன்சையும் மருந்து,0
திருக்குரல் உலக புகல் பெற்று தமிழிலக்கியமாகும்,0
மா பழுத்தால் கிடிக்கம் வேம்பு பழுத்தால் காக்கைக்கம்,0
மாப்பழுத்தல் கிளிக்கம் வேம்புபழுத்தல் காக்கிக்கம்,0
அன்புடையவர் தம் உடைமையும் பிறகு உரிமையாக்கி வாழ்வர்,0
செறுக்கு இல்லாமல் அடக்கமாக வாழ்வது எல்லோருக்குமே நல்லதுதான்,0
மனம்போல வழுவு,0
காற்றாளை மின்சார உட்பத்தியில் இந்தியா உலகில் நான்காவது இடத்தை பெற்றுள்ளது,0
அன்புப் பெதிரிடம் விருப்பம் உடையவராக வாழும் தன்மையைத் தரும்,0
நீ தோற்றால் அங்கு நின்று உன் தோழ்விக்கான காரணங்களை விலக்கிக் கொட்டியிருக்கக்கூடாது,0
அரிவுடையாரை அரசினும் விரும்புவான்,0
எலிக்குத் தின்டாட்டம் பூனைக்குக் கொண்டாட்டம்,0
பயமுருத்தலை விட நயவந்துகம் பலமானது,0
தலை இடியும் காய்ச்சலும் தனக்கு வந்தால் தெரியும்,0
ராமணைப்பூல் ராஸா இருந்தாலும் அனுமாணைப்பூல் சேவகனம் இருப்பான்,0
தண்ணீரிலே விலைந்த உப்பு தண்ணீரிலே கரைய வேண்டும்,0
குலம் குப்பையிலே பணம் பந்தியிலே,0
எதை அடக்கா விட்டாலும் நான்கே அடக்க வேண்டும்,0
புராமை மொழிகளை பேசுதலை உளிப்பாய் ஆக,0
மா பழுத்தல் கிளிக்கம் வேம்பு பழுத்தல் காக்கைக்கம்,0
மெல்லப்பாயும் தண்ணீர் கல்லையும் குழியாக்கும்,0
காலத்தும் செய்வதை தல்லிப் போட வேண்டாம்,0
பசி வந்தால் பத்தும் பறந்து விடும்,0
மேய் சொல்லி கெட்டவனும் இல்லை பொய் சொல்லி வாழ்ந்தவனும் இல்லை,0
பயனெற்ற பொருட்கள் விட்பணிக்கு வைக்கப்படாது,0
கோழைகளுக்கு கையில் வாலி இருந்தும் பயன் இல்லை,0
காலத்தில் செய்வதை தல்லிப் போட வேண்டாம்,0
நோயெற்ற வாழ்வே குறை வெற்ற செல்வம்,0
மிக உறுதியுடன் காக்கப்பட வேண்டியது அடக்கமாகும்,0
போதும் என்ற மனமே பொன்சையும் வருந்து,0
ஓட்டைப் பாணையிலும் சர்க்கரை இருக்கும்,0
தொட்டில் பழக்கம் சுடுகாடு மட்டும்,0
வெறும் கை உன் விரல்கள் மூலதனம்,0
கீழே விலாமல் இருப்பதில் பெருமை இல்லை,0
அன்புடையவர் தம் உடைமையையும் பிரவருக்கு உரிமையாக்கி வாழ்வரு,0
இனம் இன தூடுதான் சேரும்,0
மோனம் மழையைச் சாதிக்கும்,0
கடுமையான உழைப்பு அதிஷ்டத்தை அழைத்து வரும்,0
கணிந்த பழம் தானே விழும்,0
எழுதுக்கல் எல்லாம் அகரத்தை அடிப்படையாகக் கொண்டிருக்கின்றன,0
கட்டுது கைமண்னாளவு கல்லாதுது உலக அளவு,0
பந்திக்கு முந்து படைக்கு பிந்து,0
வருமையிலும் கொடிய வருமை வந்த விருந்துனரே வரவேற்க முடியாதுது,0
நாம் ஒன்று நினைக்க தெய்வம் ஒன்று நினைக்கும்,0
கொல்கில் தெளிவு உள்ளவரால் எதையும் சாதிக்க முடியும்,0
கீழே விழாமல் இருப்பதில் பெருமை இல்லை,0
வெரும் கை என்பது மூடு தனம் உன் விரல்கள் பத்தும் மூல தனம்,0
வாயுள்ள பிள்ளை பிழிக்கும்,0
செய்வதற்கு என்ற தருமத்தை செய்யாமல் இருதல் கூடாது,0
சுவாமி வரங்குக்கொடுத்தாலும் பூசாரி இடங்குக்கும் மாட்டான்,0
தண்ணீரிலேயே விளைந்த உப்பு தண்ணீரிலேயே கரைய வேண்டும்,0
இருநாட்டு உறவில் மேலும் சிக்கலை ஏற்படுத்தும் என்று தெரிகிறது,0
எதை அடக்கா விட்டாலும் நாக்கை அடக்க வேண்டும்,0
யானை வரும் பின்னே மணி ஓசே வரும் முன்னே,0
துண்பங்களுக்கு இடையில்தான் வாய்ப்புகள் உள்ளிந்திருக்கின்றன,0
பாம்பின் கால் பாம்பரியும் மின்னுவைத்து எல்லாம் போட்டு வருகிறது,0
சொன்னதை சொல்லும் கிலிப்பில்லை,0
ஒவ்வரு விணைக்கும் எதிர்விணை நிச்சயம் உள்ளது,0
அவன் சிரியவனாக இருந்த போதிலும் மிகவும் வலுவானவன்,0
நத்தையின் வைத்திலும் முத்து பிறக்கும்,0
முல்லை முல்லால்தான் எடுக்க வேண்டும்,0
நத்தையன் வைத்திலும் முத்து பிறக்கும்,0
விழுப்பு நர்வு பற்சாரம் மேட்கொண்டவர்கள் மீது கல்வீச்சுத் தாக்குதல்,0
மனம் தடுமாறினால் மற்றானுக்கு வலிமை,0
பெரு ஆசை பெரு நஷ்டம்,0
குழைகளுக்கு கையில் வாழ்கிருந்தும் பயனில்லை,0
சொன்னதை சொல்லும் கிலிப்பெல்லை,0
உண்ண உணவு தந்தவர்கள் வீட்டிலேயே திருடுவது மிக பெரிய பாதகச் சேலாகும்,0
பயமுறத்தில் இவிட நயவஞ்சகம் பலமானது,0
மிஞ்சியது கொண்டு மேற்கே போகுதல் ஆகாது,0
தீயவர்களுக்கு செய்யும் உதவி தீமையாகவே முடியும்,0
அவன் சிறியவனாக இருந்த போதிலும் மிகவும் வழுவானவன்,0
இறிகிறதை பிடிங்கினால் குதிக்கிறது அடங்கும்,0
எச்சிர்கையால் காக்கை ஊட்டாதவன் பிச்சை கொடுப்பானா,0
மவ்ணம் மலையைச் சாதிக்கும்,0
தவலை தன் வாயாற்கிடும்,0
நீ செய்யும் சாதனையே உன் பெயருக்குப் பெருமை தேடித் தரும்,0
எரிகிறதை பிடுங்கினால் கொதிக்குறது அடங்கும்,0
பாழுக்கும் காவல் புணைக்கும் தோலன்,0
நெல்முதில் யதானியங்களைக் குறைவாக விற்காதே,0
விலையாட்டாய் இருந்தது வினையாய் முடிந்தது,0
பல மரம் கண்டத் தச்சன் ஒரு மரம் மு வெட்டமாட்டான்,0
தொடர்ந்து பயிற்சி செய்யுங்கள் விரைவில் பயன் கிடைக்கும்,0
அடக்கம் அழியாத புகழை கொடுக்கும்,0
போதும் என்ற மணமே பொன்சையும் மருந்து,0
வானம் சுறக்க தானம் சிறக்கும்,0
பயமுறுத்தில் இவ்விட நயவஞ்சுகம் பெலமானது,0
கால நேரம் பாராது உழைத்தால் வாழ்வுப் பிரகாசிக்கும்,0
காட்டு உள்ள போதே தூட்டிக்கொள்,0
விருந்தி உப்பசரிக்காதவர்கள் வீட்டில் உண்ணாதது கோடிப் பெருமை,0
வீட்டில் எலை வெளியில் புலி,0
அத்திப் பழத்தைப் பிட்டுப் பார்த்தால் அத்தனையும் புழு,0
நேசிப்பவர்கள் எல்லாம் நம்மோடு நிலைத்து இருக்க முடியாது,0
பூமேய் போல பொறுமை வேண்டும்,0
எட்டு சுறைக்காய் கூட்டுக்கு உதவாது,0
ஐந்துல் விளையாதுது ஐம்புதல் விளையாது,0
நீ தோற்றால் அங்கு நின்று உன் தோல்விக்கான காரணங்களை விளக்கிக் கொண்ட இருக்கக்கூடாது,0
தொட்டில் பழக்கம் சுடுகாடு மட்டும்,0
புராமை முழிகளை பேசுதலை உழிப்பாயாக,0
நீ செய்யும் சாதனையை உன் பெயருக்குப் பெருமை தெடிதரும்,0
மனம் தடுமாறினால் மாற்றானுக்கும் வலிமை,0
ஆழம் பார்க்காமல் காலை விடாதே,0
அத்தில் போட்டாலும்,0
உலக போக்கிருக்கு எட்ச வாரும் நடந்துகொள்ள வேண்டும்,0
வாழ்வும் தாழ்வும் சிலக்காளம்,0
செய்வதற்கு என்று தருமத்தை செய்யாமல் இருத்தல் கூடாது,0
முத்பக்கள் செய்யும் பிற்பகல் விலையும்,0
பூமியைப் போல பொறுமை வேண்டும்,0
பொறுமையின் உரைவிடமாக இருப்பவரை நிறைவான மனிதர் என்று உலகம் புகலும்,0
பாம்பின் கால் பாம்பரியும்,0
நூல் கலை கர்பதை நிறுத்தி விடாதே,0
அரசன் இல்லாத நாடு அச்சில்லாத தேர,0
எப்பொழுதும் நம்பிக்கையுடன் இருக்க வேண்டும்,0
அந்திமழை அழுதாலும் விடாது,0
கெடுவான் கேடு நினைப்பான்,0
இலமையில் சோம்பல் முதுமையில் வர்த்தம்,0
பேராசை பெரு நஷ்டம்,0
பந்திக்கு முந்து படைக்கு பிந்து,0
மாவ்ணம் மலையை சாதிக்கும்,0
சென்ற இடமெல்லாம் சிறப்பே கல்வி,0
நூ எட்சு வால்வே குறே எட்சு செல்வம்,0
காற்றலை மின்சார உருப்பத்தில் இந்தியா உலவில் நான்காவது இடத்தை பெற்றுள்ளது,0
ஒருவர் எதைக் காத்திர முடியா விட்டாலும் நாவையாவது அடக்கி காத்தில வேண்டும்,0
உலகம் கடவுளை அடிப்படையாகக் கொண்டிருக்குறது,0
உண்ண உணவு தந்தவர்கள் வீட்டிலேயே திருடுவது மிக பெரிய பாதகச் செய்யலாகும்,0
நான் உன்னை வாழ்க்கையில் வருகிறேன்,0
கோட்டைப்பாணியிலும் சக்கரை இருக்கும்,0
ஒருவனுக்கு அறிவு இருந்தும் ஆற்றல் இல்லையினில் அவன் வாழ்வு சிறக்காது,0
செருப்பின் அருமை வெய்லில் தெரியும் நெருப்பின் அருமை குளிரில் தெரியும்,0
பூமியைப் போல பொறுமை வேண்டும்,0
வல்லவனுக்குப் புல்லும் ஆயிதம்,0
ஒரு பொய்யை மறைக்க உண்புது பொய் சொல்லுதல்,0
மனம் உன்னால் வலி உண்டு,0
கடும்மியான உழைப்பு அதிச்சத்தை அழைத்து வரும்,0
விடியை மறியால் வெள்ளலாம்,0
ராமனை போல் ராஸா இருந்தால் அனுமானை போல் சேவகனும் இருப்பான்,0
நம்பிக்கை இல்லாத இடத்தில் முயற்சியும் இருக்க முடியாது,0
எல்லோருக்கும் ஒவ்வொன்று எழுத,0
பழகப் பழகப் பாலும் புலிக்கும்,0
ஒவ்வொரு வினைக்கும் எதிர்வினை நிச்சயம் உள்ளது,0
ஒருவனுக்கு அழிவி இல்லாத சிறந்த செல்வம் கல்வியாகும்,0
காற்றாளை மின்சார உர்பத்தில் இந்தியா உலகில் நான்காவது இறத்தை பிட்டுள்ளது,0
கட்டது கைமண்ணலவு கல்லாதது உலகலவு,0
மண்ணுயிரை தண்ணுயிர் போல் நினை,0
ஆவத்தில் உதவாதது நட்பல்லை,0
காலத்தில் செய்வதை தல்லிப் போட வேண்டாம்,0
விலிப்பு நற்பு பிரச்சாரம் மேற்கொண்டவர்கள் மீது கல்விச்சுத் தாக்குதல்,0
ஆணக்கு ஒரு காலம் புணக்கு ஒரு காலம்,0
கொலைக்கு அஞ்சாதவன் பழிக்கு அஞ்சான்,0
மின்னுவதை எல்லாம் பொன்னல்ல,0
நேசிபவர்கள் எல்லாம் நம்முடியும் நிலைத்திருக்க முடியாது,0
வருமையிலும் கொடிய வருமை வந்த புரிந்துனரை வரவே இருக்க முடியாது,0
உதவு முன் யோசித்து அதற்கே இருப்ப உதவ வேண்டும்,0
ஒரு பொய்யை மறைக்க உண்பது பொய் சொல்லுதல்,0
தம்பி உடையான் படைக்கான் ஜான்,0
கலகம் பிறந்தால் நியாயம் பிறக்கும்,0
மனம் தடுமாறினால் மாட்சானுக்கு வலிமை,0
மேய் சொல்லி கெட்டவனும் இல்லை பொய் சொல்லி வாழந்தவனும் இல்லை,0
ஆனைக்கு ஒரு காலம் புனைக்கு ஒரு காலம்,0
உனக்குள்ள பொருள் மற்றும் சிறப்புகளை பலரும் அறியும் படி கூறாதே,0
இருநாட்டு உறவில் மேலும் சிக்கலை ஏற்படத்தும் என்று தெரிகிறது,0
பயனச்சு பொருக்கள் விருப்பனைக்கு வைக்கப்படாது,0
கல்வி கற்க நல்ல நோல்களை குச்சமரை கற்க வேண்டும்,0
தம்பி உடையான் படைக்கு அஞ்சான்,0
நம்பிக்கை இல்லாத இடத்தில் முயற்சியும் இருக்க முடியாது,0
முள்ளை முள்ளால்தான் எடுக்கவேண்டும்,0
வீண் சண்டை என்றும் இருத்தரப்பினருக்கும் தீமை ஆவும்,0
வீன் சண்டை என்றும் இருத்தரப்பினருக்கும் தீமை ஆகும்,0
உதவும் ஒன்று யோசித்து அதற்கெரிப்ப உதவு வேண்டும்,0
நாயைக் கண்டால் கல்லை காணம் கல்லை கண்டால் நாயைக் காணும்,0
செய்வண திருந்தச்சி,0
மண்ணன் எப்படியோ மண்ணுயிரப்படி,0
ஒருவர் எதைக் காத்திட முடியா விட்டாலும் நாவை யாவது அடக்கு காத்திட வேண்டும்,0
நாம் ஒன்று நினைக்க தெவ்வம் ஒன்று நினைக்கும்,0
ஒருவருடைய மனநிலையே அவருடைய முகத்தில் கண்டு அறியலாம்,0
எலி இருக்கும் இடத்தில் பாம்பு இருக்கும்,0
சிறுக்கு இல்லாமல் அடக்கமாக வாழ்வது எல்லோருக்குமே நல்லதுதான்,0
நீ செய்யும் சாதனையே உன் பெயருக்குப் பெருமை தேடித் தரும்,0
கேட்பவருக்கு கொடுத்து உன்னை வேண்டும்,0
ராமணை போல் ராஸா இருந்தால் அனுமனை போல் சேவகனும் இருப்பான்,0
உனக்குள்ள பொருள் மற்றும் சிறப்புகளை பலரும் அறியும் படிக்கூறாதே,0
எப்போதுதும் நம்பிக்கையுடன் இருக்கவேண்டும்,0
கைக்கு எட்டியது வாய்க்கு எட்டவில்லை,0
பயணச்சப் பொருக்கால் விருட்பணைக்கு வேக்கப்படாது,0
ஆங்கிலம் கர்ப்பதற்கு எனக்கு மிகவும் பயனுள்ள தலம் என்னை நம்பிக்கின்றேன்,0
ஆர் எலும் ஜாவு நூர் எலும் ஜாவு,0
உலகப் போக்கிற்கு எட்ட வாரு நடந்து கொள்ள வேண்டும்,0
தலைக்கு வந்தது தலைப்பாகையோடு போனது,0
கொல்கையில் தெளிவு உள்ளவரால் எதையும் சாதிக்க முடியும்,0
கவலை உடையோருக்கு கண்ணுறைக்கம் வராது,0
செருக்கிலாமல் அடக்கமாக வாழ்வது எல்லாருக்குமே நல்லதுதான்,0
அவன் சிரியவனாக இருந்த போதிலும் நிகமும் வளுவானவன்,0
புராமை இருந்தால் உள்ளதையும் விழக்க நேரிடும்,0
பிளையும் பயர் முழையிலே தெரியும்,0
எதை அடக்கா விட்டாலும் நான் கை அடக்க வேண்டும்,0
அடங்காமை வால்வையை இருள்ளாக்கி விடும்,0
செய்யும் தொழில் காட்டுக்கொண்ட திரமையில் மட்டுமே வேறுபாடு காண முடியும்,0
செய்யும் தொழிலில் காட்டுக்கிற திருமையில் மட்டுமே வேறுபாடு காண முடியும்,0
படிக்குறது திருவாய் மொழி இடிக்குறது பெருமால் கோயில்,0
எதை அடக்கா விட்டாலும் நாக்கை அடக்க வேண்டும்,0
உலகம் கடவுளை அடிப்படையாகக் கொண்டிருக்கிறது,0
வேண்டும் காசு உள்ள போதே தூற்றிக்கொள்ளுங்கள் போல பற்றம் வேண்டும் காசுக்கு வருகிறோம்,0
பலமரம் கண்ட தச்சன் ஒரு மரமும் வெட்ட மாட்டான்,0
அறிவை வளர்த்துக்கொண்டால் எல்லா விதமான பயங்களும் அகன்று விடும்,0
அரசின் இல்லாத நாடு அச்சி இல்லாத தேரு,0
எரும்பு ஊரக் கல்லுந்தேயும்,0
சுவாமி வரம் கொடுத்தாலும் பூசாரி இடங்கு கொடுக்க மாட்டான்,0
விதியை மதியால் வெளலலாம்,0
புராமை மொழிகளை பேசுதலை உழிப்பாயாக,0
அறிவிடையாரை அரசினும் விரும்புவான்,0
துண்பங்களுக்கு இடையில்தான் வாய்ப்புகள் ஒளிந்திருக்கின்றன,0
புத்தி இல்லாதவர்களிடம் பொறுப்பை கொடுப்பது புத்தி இல்லாத செயல்,0
கைக் கேட்டியது வாய் கேட்டவில்லை,0
தம்பி உடையான் படைக்கு அஞ்சான்,0
இருநாட்டு உரவில் மேலும் சிக்கலை ஏற்படுத்தும் என்று தெரிகிறது,0
ஒரு பொய்யை மறைக்க உண்பது பொய் சொல்லுதல்,0
பலமரம் சேர்ந்து நின்றால்தான் அதை தமிழில் தோப்பு என்பார்கள்,0
கடுமையான உழைப்பு அதிஷ்டத்தை அழைத்து வரும்,0
சேராத இடத்திலேயே சேர்ந்தால் துண்மம் வரும்,0
பெயராசை பெரு நஷ்டம்,0
வாழ்வும் தர்வும் சிலகாலம்,0
தவிலை தன் வாயாற்கிடு,0
ஆழம் பார்க்காமல் காலை விடாதே,0
அவையில் பேசிடு அஞ்சுவர் பலனூல் கட்டும் பயனில்லை,0
அன்பு பிறரிடம் விருப்பு முடைவராக வாழும் தன்மையை திறும்,0
கணிந்தப்பழம் தானே விழும்,0
எட்டு சுறக்கை குட்டுக்கு உதவாது,0
கவலை உடையோருக்கு கண்ணுறக்கம் வராது,0
எல்லோருக்கும் ஒவ்வொருஜு எழிது,0
ஆழம் பார்க்காமல் காளை விடாதே,0
விழிப்பு நருவுப் பிரச்சாரம் மேற்கொண்டவர்கள் மேது கல்வித்து தாக்குதல்,0
எலிக்குத் திண்டாட்டம் பூனைக்குக் கொண்டாட்டம்,0
நான் ஒன்று நினைக்க தெய்வம் ஒன்று நினைக்கும்,0
மெல்லப்பாயும் தன்னீர் கல்லையும் குழியாக்கும்,0
மாவணம் மலையைச் சாதிக்கும்,0
மனம் போல வாழ்வு,0
நத்தையின் வைட்ருலும் முத்து பிறக்கும்,0
தண்ணீரிலே விலைந்த உப்பு தண்ணீரிலே கரைய வேண்டும்,0
இலமையில் சோம்பல் முதுமையில் வருத்தம்,0
துண்மங்களுக்கு இடையில்தான் வாய்ப்புகள் உளிந்து இருக்கின்றன,0
பூமியைப் போல் பொறுமை வேண்டும்,0
கொல்கையில் தெளிவு உள்ளவரால் எதையும் சாதிக்க முடியும்,0
கொல்கையில் தெளிவு உள்ளவரால் எதையும் சாதிக்க முடியும்,0
இலமையில் சோம்பல் முதுமையில் வருத்தம்,0
ஆரிலும் சாவு நூரிலும் சாவு,0
உக்கமிஞ்சு உயிர் வழ்வது திருமதாகும்,0
அரிவுடையாரை அரசனும் விரும்புவான்,0
வாழ்வும் தாழ்வும் சிலக்காளம்,0
பலமரம் சேர்ந்து நின்றால்தான் அதை தமிழில் தோப்பி என்பார்கள்,0
சொல்புத்தியை விட சுயபுத்தி மிக அவசியம்,0
ஆண்டு தோரும் பத்திலாச்சு கடல் பரவிகள் கொல்லப்படிகின்றன,0
கடுமையான ஒளைப்பு அதிஷ்டத்தை அலைத்து வரும்,0
புராமை முழுகளைப் பேசுதலை ஒழிப்பாயாக,0
மண்ணன் எப்படியோ மண்ணுயிரப்படி,0
அறிவு ஒன்று தான் அச்சத்தை முறிக்கும் அறிய மருந்து,0
அடக்கம் ஒருவனை பிற்காலத்தில் தேவருளகிருக்குக் கொண்டு சேர்க்கும்,0
வாயுள்ள பிள்ளை பிழைக்கும்,0
ஒருவரி எதைக் காத்திர முடியா விட்டாலும் நாவையாவது அடக்கி காத்திர வேண்டும்,0
இருநாட்டு உரவுல் மேலும் சிக்கலை ஏற்படுத்தும் என்று தெரிகிறது,0
புத்தி இல்லாதவர்களிடம் பொறுப்பைக் கொடுப்பது புத்தி இல்லாத செயல்,0
அவரவர் செய்யும் சேல் வேறுபாடகளால் மட்டுமே பெருமை வரும்,0
கோபம் என்பது தர்காளிகமான ஒரு பைத்தியக்காரர் தனம்,0
அஞ்சி நடங்கிக்கொண்டு இருப்பவனால் சிறிய குட்டியைக்கூட கடக்க முடியாது,0
பதிராதைக் கார்யம் சித்திராது,0
அடக்கம் அழியாத புகழை கொடுக்கும்,0
அச்சாணி இல்லாத தேர் முச்சாணும் ஓடாது,0
விளையாட்டாய் இருந்தது வினையாய் முடிந்தது,0
ஒருவனுக்கு அறிவு இருந்தும் ஆற்றல் இல்லையெனில் அவன் வாழ்வு சிறக்காது,0
தொடந்து பயிற்சி செய்யுங்கள் விரைவில் பயன் கிடைக்கும்,0
எழுத்துக்கல் எல்லாம் அகரத்தை அடிப்படியாகக் கொண்டிருக்கின்றன,0
இறக்கம் காட்டலாம் ஆனால் ஏமாளியாக விடக்கூடாது,0
ஆட்சில் போட்டாலும் அளந்து போடு,0
ஏட்டிச்சுரைக்கை கூட்டுக்கு உதவாது,0
எலிக்குத் திண்டாட்டம் பூனைக்குக் கொண்டாட்டம்,0
ஒரு பொய்யை மறைக்க உண்புது பொய் சொல்லுதல்,0
சேராத இடத்திலேயே சேர்ந்தால் துண்பம் வரும்,0
மாவணம் மலையே சாதிக்கும்,0
பூதும் என்ற மனமே பொன்சையும் மனுண்டு,0
உண்ண உணவு தந்தவர்கள் வீட்டிலேயே திருடுவது மிகப்பெரிய பாதுகச்சேலாகும்,0
மடியிலே கணம் இருந்தால் தான் வழியிலே பயம் இருக்கும்,0
அப்பத்தில் உதவாக அது நட்பால்ல,0
காசுக்கு ஒரு குதிரையும் வேண்டும் காற்றை போல பறக்கும் வேண்டும்,0
நீ தோட்சால் அங்கு நின்று உன் தோழ்வி இருக்கான காரணங்களை விலக்கிக் கொண்டிருக்கக்கூடாது,0
அடக்கம் ஒருவனை பிட்காலத்தில் தேவருலகிட்கு கொண்டு சேர்க்கும்,0
கல்வி கற்க நல்ல நூல்களைக் குற்றமரை கற்க வேண்டும்,0
கால நேரம் பாராது உழைத்தால் வாழ்வு பிரகாசிக்கும்,0
வாழுகிறதும் கெடுகிறதும் வாயினால்தான்,0
உலகில் கோடி மக்களுக்குப் பதுகாப்பான குடினீர் கிடைப்பது இல்லை,0
நீ வெற்றி பெற்றால் பிறகு இருக்கும் என்று கொண்டு விளக்கத் தேவை இல்லை,0
யாணிக்கு ஒரு காலம் வந்தால் பூனைக்கு ஒரு காலம் வரும்,0
இனம் இனத்தோடுதான் சேரும்,0
கட்டுது கைமண்ணலவு கல்லாதுது உலகலவு,0
விணை விதைத்தவன் விணையாருப்பான் தீணை விதைத்தவன் தீணையாருப்பான்,0
அகத்தின் அழகு முகத்தில் தெரியும்,0
எல்லோருக்கும் ஒவ்வொரு எழுது,0
சொல்புத்தியை விட சுயபுத்தி மிக அவசியம்,0
மெற்கே மழை பெய்தால் கிழக்கே வெல்லம் வரும்,0
அரிவுடையாரை அரசனும் விரும்புவான்,0
அஞ்சி நடங்கிக் கொண்டிருப்பவனால் சிறிய குட்டையைக் கூட கடக்க முடியாது,0
புராமை இருந்தால் உள்ளதையும் இழக்க நேரிடும்,0
மின்சாரம் இல்லாமல் ஏந்திரம் ஏங்காது,0
நீ செய்யும் சாதனையே உன் பெயருக்கு பெருமை தேடித் தரும்,0
சுருசுருப்பாய் உள்ள மனிதன் எப்போதும் மகிழ்ச்சியோடு இருப்பான்,0
வீட்டுக்கு செல்வம் மாடு தோட்ட செல்வம் முருங்கை,0
உக்கம் இன்று உயிர் வாழ்வதை இழுவு தருவதாகும்,0
சாதுமி இருந்தால் காடுக்கொள்ளாது,0
நூல்களைக் கட்பதை நிறுத்தி விடாதே,0
இங்கே பார்த்துவிட்டாய் என்று கூறினேன்,0
ஒருவனுக்கு அளிவில்லாத சிறந்த செல்வம் கல்வியாகும்,0
கோபம் என்பது தத்காளிகமான ஒரு பைத்தியக்காரத் தனம்,0
ச்வாமி வரங்கு கொடுத்தாலும் பூசாரு இடங்க கொடுக்க மாட்டான்,0
வாழ்கிறதும் கெடுகிறதும் வாயினால்தான்,0
கட்டுது கைமண்ணலவு கல்லாதுது உளகளவு,0
இறக்கம் காட்டலாம் ஆனால் ஏமாலியாகி விடக்கூடாது,0
பலமரம் கண்ட தச்சென் ஒரு மரமும் வெட்ட மாட்டான்,0
சுவரை வைத்துதான் சித்திரம் வரைய வேண்டும்,0
உனக்குள்ள பொறும் மற்றும் சிறப்புகளை பலரும் அறியும்படிக் கூறாதே,0
அன்பு நெஞ்சத்தின் வழியில் யங்குவதை உயிருள்ள உடலாகும்,0
கேட்பவர்களுக்கு கொடுத்து வருகிறேன்,0
எச்சிர் கையால் காக்கையை ஒட்டாதவள் பிச்சை கொடுப்பானா,0
பாலுக்கும் காவல் புணைக்கும் தொழன்,0
காலையில் நான் தொடர்புகிறேன்,0
முற்பக்கள் செய்யும் பிர்பக்கள் விலையும்,0
முள்ளை முள்ளால்தான் எடுக்கவேண்டும்,0
மாதிரியாக இருக்கிறேன்,0
ஒருவரின் வாழ்க்கைக்கு ஒளிதருவது ஊக்கமே ஆகும்,0
யானைக்கு ஒரு காலம் வந்தால் புணைக்கு ஒரு காலம் வரும்,0
காற்றுள்ள போதி துற்றிக்கொள்,0
எலிக்குத் தின்டாட்டம் பூனைக்குக் கொண்டாட்டம்,0
தொடர்ந்து பயிற்சி செய்யுங்கள் விரைவில் பாய்ன கிடைக்கும்,0
ஆளம் பார்க்கமுள் காலை விடாதே,0
சொன்னதைச் சொல்லும் கிலிப் பிள்ளை,0
மிக்க உறுதியுடன் காக்கப்பட வேண்டியது அடக்கமாகும்,0
நூல்களைக் கற்பதை நிறுத்தி விடாதே,0
உலகில் கொடி மக்களுக்குப் பாதுகாப்பான குடினீட் கிடைப்பதில்லை,0
